instance,topic,distribution
1846-0,11,1.3446282102998489E-6
1847-0,11,1.5053439710973924E-6
1848-0,11,1.1558021266759106E-6
1849-0,11,3.197953309881668E-6
1850-0,11,3.05343511450381E-6
1851-0,11,1.8670649738610856E-6
1852-0,11,2.4740227610093964E-6
1853-0,11,2.4857071836937552E-6
1854-0,11,2.314279102059702E-6
1855-0,11,0.0061332515838953385
1856-0,11,2.297266253158732E-6
1857-0,11,0.0054494280007263305
1858-0,11,0.004344765613299374
1859-0,11,2.01045436268596E-6
1860-0,11,0.01323497854077249
1861-0,11,3.616636528028927E-6
1862-0,11,3.4305317324185147E-6
1863-0,11,3.9123630672926405E-6
1864-0,11,0.028983673469387725
1865-0,11,0.02298807099214425
1866-0,11,0.004807824296499651
1867-0,11,0.0056666666666666515
1868-0,11,0.008880394574599229
1869-0,11,3.175611305176239E-6
1870-0,11,2.8280542986425267E-6
1871-0,11,3.7037037037037E-6
1872-0,11,0.0014098053014309135
1873-0,11,2.495059288537543E-4
1874-0,11,0.001518827394490772
1875-0,11,0.012729292929292892
1876-0,11,0.00868982989504161
1877-0,11,0.012549854358055097
1878-0,11,3.1426775612822087E-6
1879-0,11,0.006977383217078826
1880-0,11,1.7711654268508637E-6
1881-0,11,0.012158776938662706
1882-0,11,0.02057051909892257
1883-0,11,0.0029624149156555115
1884-0,11,0.008043419994639483
1885-0,11,1.2081672103419089E-6
1886-0,11,0.023952723857232256
1887-0,11,0.03480742459396744
1888-0,11,0.03252512333272419
1889-0,11,0.0296589434661723
1890-0,11,0.01636865793780683
1891-0,11,0.029808494208494137
1892-0,11,0.01108667999273121
1893-0,11,0.019218403547671792
1894-0,11,0.023575075075075023
1895-0,11,1.6110842597067784E-6
1896-0,11,0.02451287620229594
1897-0,11,0.008102470635884955
1898-0,11,0.004346447445684079
1899-0,11,1.0772379618657744E-6
1900-0,11,1.2370113805046984E-6
1901-0,11,1.2396181975951385E-6
1902-0,11,2.5766555011594896E-6
1903-0,11,1.6469038208168607E-6
1904-0,11,1.3989927252378261E-6
1905-0,11,0.0012919563058589852
1906-0,11,0.011251182840921022
1907-0,11,8.991188635137554E-7
1908-0,11,0.007079120323559138
1909-0,11,1.7277125086385593E-6
1910-0,11,8.532423208191116E-7
1911-0,11,1.0219724067450165E-6
1912-0,11,9.231905465288024E-7
1913-0,11,7.507507507507512E-6
1914-0,11,6.27352572145546E-6
1915-0,11,3.4002040122407228E-6
1916-0,11,0.0321930870083433
1917-0,11,0.04182140326009924
1918-0,11,0.016878411910669983
1919-0,11,5.050505050505052E-6
1920-0,11,9.216589861751159E-6
1921-0,11,0.042091750841750826
1922-0,11,3.9761431411530805E-6
1923-0,11,0.010079916608756062
1924-0,11,0.010988671472708527
1925-0,11,0.0176400982362134
1926-0,11,2.319109461966599E-6
1927-0,11,2.6476039184537957E-6
1928-0,11,2.7894002789400222E-6
1929-0,11,0.00870700636942673
1930-0,11,4.882812500000002E-6
1931-0,11,0.008006859756097556
1932-0,11,0.03105119825708062
1934-0,11,1.0245901639344269E-5
1935-0,11,0.026391820580474946
1936-0,11,0.027050869285254357
1937-0,11,0.038991525423728836
1938-0,11,0.03303353658536587
1939-0,11,0.050853735091023256
1940-0,11,7.564296520423604E-6
1941-0,11,0.019323922734026756
1942-0,11,0.014827099505998597
1943-0,11,0.009199567333693894
1944-0,11,0.0356751592356688
1945-0,11,7.993605115907278E-6
1945-1,11,2.8835063437139457E-6
1946-0,11,0.004895976747743607
1947-0,11,3.6913990402362433E-6
1948-0,11,4.436557231588284E-6
1949-0,11,6.622516556291394E-6
1950-0,11,0.004600183823529413
1951-0,11,6.184291898577616E-6
1952-0,11,4.593477262287551E-6
1953-0,11,3.167564143173889E-6
1953-1,11,2.4764735017335244E-6
1954-0,11,0.022923131170662872
1955-0,11,2.8240609997175854E-6
1956-0,11,0.0045468316081797395
1957-0,11,0.01980719124544034
1958-0,11,0.017925627240143353
1959-0,11,0.004401934916446786
1960-0,11,3.874467260751644E-6
1961-0,11,0.018616751269035517
1961-1,11,3.1816735602927094E-6
1962-0,11,3.376097231600265E-6
1963-0,11,0.018101851851851838
1964-0,11,7.5244544770504176E-6
1965-0,11,5.382131324004308E-6
1966-0,11,0.034760228772547294
1967-0,11,0.008738644304682026
1968-0,11,4.880429477794047E-6
1969-0,11,0.015322271857051699
1970-0,11,5.574136008918621E-6
1971-0,11,0.01981838194826638
1972-0,11,6.3451776649746225E-6
1972-1,11,1.3012361743656447E-6
1974-0,11,4.952947003467065E-6
1974-1,11,9.510223490252007E-7
1975-0,11,0.0298879402347919
1976-0,11,4.504504504504505E-6
1977-0,11,0.022535953978906998
1978-0,11,0.005213541666666669
1978-1,11,1.572574304135868E-6
1979-0,11,6.66666666666667E-6
1979-1,11,9.25840199981482E-7
1980-0,11,6.54450261780105E-6
1980-1,11,0.0014778703539561544
1981-0,11,5.175983436853004E-6
1981-1,11,5.803156917363044E-7
1982-0,11,4.319654427645788E-6
1983-0,11,4.029008863819499E-6
1984-0,11,0.00669193045028979
1985-0,11,5.076142131979698E-6
1986-0,11,6.188118811881192E-6
1987-0,11,0.011986128625472896
1988-0,11,4.688232536333804E-6
1989-0,11,4.7846889952153125E-6
1990-0,11,6.250000000000003E-6
1991-0,11,5.885815185403181E-6
1992-0,11,4.866180048661802E-6
1993-0,11,0.009850474106491609
1994-0,11,9.782255443613903E-4
1995-0,11,2.811357885858865E-6
1996-0,11,3.7778617302606724E-6
1997-0,11,3.465003465003464E-6
1998-0,11,3.1675641431738976E-6
1999-0,11,3.0618493570116343E-6
2000-0,11,2.6246719160104954E-6
2001-0,11,5.1387461459403925E-6
2002-0,11,5.537098560354376E-6
2003-0,11,4.0683482506102525E-6
2004-0,11,4.164931278633902E-6
2005-0,11,4.288164665523158E-6
2006-0,11,4.088307440719544E-6
2007-0,11,4.095004095004097E-6
2008-0,11,3.7650602409638544E-6
2009-0,11,3.97456279809221E-6
2010-0,11,3.164556962025312E-6
2011-0,11,3.431708991077556E-6
2012-0,11,3.164556962025312E-6
2013-0,11,3.2679738562091493E-6
2014-0,11,3.1357792411414194E-6
2015-0,11,3.3715441672285897E-6
2016-0,11,3.932363350373573E-6
/E:/DEV/clojure/DataAnalysis/cljs-visual/datas/topic-dists.csv,11,9.803921568627418E-5
1790-0,12,2.2727272727272763E-5
1790-1,12,1.8450184501845044E-5
1791-0,12,1.2033694344163669E-5
1792-0,12,0.02273923444976078
1793-0,12,1.3037809647979151E-5
1794-0,12,0.019785038693035266
1795-0,12,1.2004801920768317E-5
1796-0,12,8.453085376162307E-6
1797-0,12,0.009379391100702584
1798-0,12,1.1111111111111122E-5
1799-0,12,1.5898251192368856E-5
1800-0,12,1.766784452296822E-5
1801-0,12,8.090614886731396E-6
1802-0,12,0.012622950819672142
1803-0,12,1.2610340479192952E-5
1804-0,12,1.240694789081887E-5
1805-0,12,9.017132551848517E-6
1806-0,12,8.984725965858047E-6
1807-0,12,1.0893246187363842E-5
1808-0,12,9.69932104752668E-6
1809-0,12,1.4265335235378048E-5
1810-0,12,9.980039920159688E-6
1811-0,12,1.0775862068965525E-5
1812-0,12,7.727620504973225E-4
1813-0,12,7.5357950263752876E-6
1814-0,12,1.12233445566779E-5
1815-0,12,0.01968962906888722
1816-0,12,7.215007215007218E-6
1817-0,12,5.787037037037039E-6
1818-0,12,5.7471264367816125E-6
1819-0,12,0.010584632516703791
1820-0,12,7.358351729212661E-6
1821-0,12,4.562043795620434E-6
1822-0,12,6.1576354679802985E-6
1823-0,12,4.08163265306122E-6
1824-0,12,3.1999999999999956E-6
1825-0,12,2.8224668360146702E-6
1826-0,12,3.3422459893048097E-6
1827-0,12,3.850596842510585E-6
1828-0,12,3.459010722933238E-6
1829-0,12,0.004577413917649881
1830-0,12,0.006368967828418213
1831-0,12,0.004910620399579385
1832-0,12,3.2164683177870624E-6
1833-0,12,0.014580498866213118
1834-0,12,0.010335850556438759
1835-0,12,0.02637551415436721
1836-0,12,0.08074741200828135
1837-0,12,0.044186701321204086
1838-0,12,0.05546393926613224
1839-0,12,0.13606009705113806
1840-0,12,0.03959056399132311
1841-0,12,0.07791717791411024
1842-0,12,0.11275383707201858
1843-0,12,0.0626785157468037
1844-0,12,0.04658237955815799
1845-0,12,0.020853881278538756
1846-0,12,0.008741427995159317
1847-0,12,0.031914797531235814
1848-0,12,0.032363615349052174
1849-0,12,3.197953309881668E-6
1850-0,12,0.0027511450381679328
1851-0,12,0.015311799850634763
1852-0,12,0.003713508164275104
1853-0,12,0.006216753666418082
1854-0,12,2.314279102059702E-6
1855-0,12,2.043735949315341E-6
1856-0,12,2.297266253158732E-6
1857-0,12,0.09878518249500602
1858-0,12,0.029505766062602884
1859-0,12,0.014477281865701599
1860-0,12,0.003041845493562222
1861-0,12,3.616636528028927E-6
1862-0,12,0.053862778730703095
1863-0,12,0.012523474178403741
1864-0,12,0.02816734693877548
1865-0,12,0.019496654058772135
1866-0,12,3.4317089910775524E-6
1867-0,12,0.06361873638344209
1868-0,12,0.08360295930949417
1869-0,12,0.03525246109876143
1870-0,12,2.8280542986425267E-6
1871-0,12,0.007411111111111104
1872-0,12,0.0032864180154820464
1873-0,12,0.05459733201581013
1874-0,12,0.04700783421784168
1875-0,12,0.016365656565656517
1876-0,12,0.007604053564965608
1877-0,12,0.042798565987004177
1878-0,12,0.006602765556253921
1879-0,12,0.034667089410272585
1880-0,12,0.04392667375132826
1881-0,12,0.029289003499723625
1882-0,12,0.009062193927522012
1883-0,12,0.021606984314886005
1884-0,12,0.0166202090592334
1885-0,12,0.016794732390962876
1886-0,12,0.006263306199123342
1887-0,12,0.026918793503480216
1888-0,12,0.01151288141786951
1889-0,12,0.0207618164967562
1890-0,12,0.0096174304418985
1891-0,12,0.02502084942084936
1892-0,12,0.00836089405778664
1893-0,12,0.009794900221729465
1894-0,12,0.06321471471471457
1895-0,12,0.13726599001127723
1896-0,12,0.03878529320508834
1897-0,12,0.033011340623734224
1898-0,12,1.1743981209630046E-6
1899-0,12,1.0772379618657744E-6
1900-0,12,0.004330776843146949
1901-0,12,1.2396181975951385E-6
1902-0,12,2.5766555011594896E-6
1903-0,12,1.6469038208168607E-6
1904-0,12,1.3989927252378261E-6
1905-0,12,9.930486593843085E-7
1906-0,12,0.002945011039848592
1907-0,12,8.991188635137554E-7
1908-0,12,0.0018971183013144557
1909-0,12,0.007949205252246011
1910-0,12,0.006826791808873712
1911-0,12,1.0219724067450165E-6
1912-0,12,0.01301790989660264
1913-0,12,7.507507507507512E-6
1914-0,12,6.27352572145546E-6
1915-0,12,3.4002040122407228E-6
1916-0,12,1.191895113230037E-5
1917-0,12,7.0871722182849075E-6
1918-0,12,4.9627791563275455E-6
1919-0,12,0.013641414141414147
1920-0,12,0.03687557603686638
1921-0,12,4.208754208754208E-6
1922-0,12,3.9761431411530805E-6
1923-0,12,3.474635163307846E-6
1924-0,12,3.432887058015785E-6
1925-0,12,2.232641214556815E-6
1926-0,12,2.319109461966599E-6
1927-0,12,2.6476039184537957E-6
1928-0,12,2.7894002789400222E-6
1929-0,12,2.1231422505307807E-6
1930-0,12,0.0029345703125000008
1931-0,12,0.0026714939024390224
1932-0,12,0.02015795206971678
1934-0,12,0.013329918032786894
1935-0,12,6.596306068601586E-6
1936-0,12,6.439150032195753E-6
1937-0,12,8.474576271186446E-6
1938-0,12,5.081300813008132E-6
1939-0,12,6.277463904582552E-6
1940-0,12,7.564296520423604E-6
1941-0,12,7.429420505200598E-6
1942-0,12,7.057163020465777E-6
1943-0,12,5.408328826392648E-6
1944-0,12,6.3694267515923595E-6
1945-0,12,7.993605115907278E-6
1945-1,12,2.8835063437139457E-6
1946-0,12,0.003825149150986686
1947-0,12,3.6913990402362433E-6
1948-0,12,4.436557231588284E-6
1949-0,12,0.0033178807947019883
1950-0,12,4.595588235294119E-6
1951-0,12,6.184291898577616E-6
1952-0,12,4.593477262287551E-6
1953-0,12,3.167564143173889E-6
1953-1,12,2.4764735017335244E-6
1954-0,12,3.5260930888575403E-6
1955-0,12,2.8240609997175854E-6
1956-0,12,2.52461499621307E-6
1957-0,12,5.211047420531529E-6
1958-0,12,4.480286738351251E-6
1959-0,12,4.397537379067719E-6
1960-0,12,3.874467260751644E-6
1961-0,12,0.012694585448392547
1961-1,12,3.1816735602927094E-6
1962-0,12,3.376097231600265E-6
1963-0,12,4.208754208754206E-6
1964-0,12,7.5244544770504176E-6
1965-0,12,5.382131324004308E-6
1966-0,12,4.399472063352398E-6
1967-0,12,3.494060097833677E-6
1968-0,12,4.880429477794047E-6
1969-0,12,6.381620931716659E-6
1970-0,12,5.574136008918621E-6
1971-0,12,5.503577325261423E-6
1972-0,12,6.3451776649746225E-6
1972-1,12,1.3012361743656447E-6
1974-0,12,4.952947003467065E-6
1974-1,12,9.510223490252007E-7
1975-0,12,5.336179295624335E-6
1976-0,12,4.504504504504505E-6
1977-0,12,4.793863854266539E-6
1978-0,12,5.208333333333336E-6
1978-1,12,1.572574304135868E-6
1979-0,12,6.66666666666667E-6
1979-1,12,9.25840199981482E-7
1980-0,12,6.54450261780105E-6
1980-1,12,5.90911776871713E-7
1981-0,12,5.175983436853004E-6
1981-1,12,5.803156917363044E-7
1982-0,12,4.319654427645788E-6
1983-0,12,4.029008863819499E-6
1984-0,12,4.458314757021846E-6
1985-0,12,5.076142131979698E-6
1986-0,12,6.188118811881192E-6
1987-0,12,6.3051702395964725E-6
1988-0,12,4.688232536333804E-6
1989-0,12,4.7846889952153125E-6
1990-0,12,6.250000000000003E-6
1991-0,12,5.885815185403181E-6
1992-0,12,4.866180048661802E-6
1993-0,12,3.646973012399707E-6
1994-0,12,3.2499187520311973E-6
1995-0,12,2.811357885858865E-6
1996-0,12,3.7778617302606724E-6
1997-0,12,3.465003465003464E-6
1998-0,12,3.1675641431738976E-6
1999-0,12,3.0618493570116343E-6
2000-0,12,2.6246719160104954E-6
2001-0,12,5.1387461459403925E-6
2002-0,12,5.537098560354376E-6
2003-0,12,4.0683482506102525E-6
2004-0,12,4.164931278633902E-6
2005-0,12,4.288164665523158E-6
2006-0,12,4.088307440719544E-6
2007-0,12,4.095004095004097E-6
2008-0,12,3.7650602409638544E-6
2009-0,12,3.97456279809221E-6
2010-0,12,3.164556962025312E-6
2011-0,12,3.431708991077556E-6
2012-0,12,3.164556962025312E-6
2013-0,12,3.2679738562091493E-6
2014-0,12,3.1357792411414194E-6
2015-0,12,3.3715441672285897E-6
2016-0,12,3.932363350373573E-6
/E:/DEV/clojure/DataAnalysis/cljs-visual/datas/topic-dists.csv,12,9.803921568627418E-5
1790-0,13,0.045477272727272804
1790-1,13,0.02031365313653139
1791-0,13,0.030096269554753335
1792-0,13,0.02632775119617227
1793-0,13,0.028696219035202114
1794-0,13,8.59845227858986E-6
1795-0,13,0.05163265306122453
1796-0,13,0.034666103127641616
1797-0,13,0.049192037470726035
1798-0,13,0.07001111111111118
1799-0,13,0.007965023847376797
1800-0,13,1.766784452296822E-5
1801-0,13,0.05097896440129453
1802-0,13,0.04919293820933169
1803-0,13,0.08576292559899126
1804-0,13,0.11911910669975198
1805-0,13,0.06583408476104603
1806-0,13,0.13388140161725076
1807-0,13,0.06863834422657956
1808-0,13,0.06014548981571294
1809-0,13,1.4265335235378048E-5
1810-0,13,0.018972055888223566
1811-0,13,1.0775862068965525E-5
1812-0,13,7.65110941086458E-6
1813-0,13,7.5357950263752876E-6
1814-0,13,1.12233445566779E-5
1815-0,13,0.03937168811506436
1816-0,13,7.215007215007218E-6
1817-0,13,0.04803819444444447
1818-0,13,0.08218965517241383
1819-0,13,0.0640367483296214
1820-0,13,0.02944076526857985
1821-0,13,0.07436587591240869
1822-0,13,0.11392241379310349
1823-0,13,0.05061632653061219
1824-0,13,0.08096319999999987
1825-0,13,0.06887101326559397
1826-0,13,0.05782419786096251
1827-0,13,0.06738929534077774
1828-0,13,0.07022137668626766
1829-0,13,0.026730074644834997
1830-0,13,0.04189175603217146
1831-0,13,0.05468279004556602
1832-0,13,0.05307494371180431
1833-0,13,0.05669258179462248
1834-0,13,0.06836446740858483
1835-0,13,0.058313573675296215
1836-0,13,0.013873706004140752
1837-0,13,0.036172839506172706
1838-0,13,0.03268873892872194
1839-0,13,0.03173012318029105
1840-0,13,0.034981019522776484
1841-0,13,0.0371196319018404
1842-0,13,2.9515938606847618E-6
1843-0,13,0.044904895541003936
1844-0,13,0.04312217194570125
1845-0,13,0.05342617960426165
1846-0,13,0.054727712787414146
1847-0,13,0.03673189823874747
1848-0,13,0.061836569579287896
1849-0,13,0.10425647585545227
1850-0,13,0.02534656488549613
1851-0,13,0.05862770724421195
1852-0,13,0.0586368134586837
1853-0,13,0.07830226199353699
1854-0,13,0.08609349687572297
1855-0,13,0.12446556304925357
1856-0,13,0.1109602572938199
1857-0,13,0.0702760123479206
1858-0,13,0.09270780290549623
1859-0,13,0.05770205066344974
1860-0,13,0.08530221745350473
1861-0,13,0.045934900542495403
1862-0,13,0.047687821612349766
1863-0,13,3.9123630672926405E-6
1864-0,13,0.06367755102040809
1865-0,13,0.051501309281349876
1866-0,13,0.051822237474262116
1867-0,13,0.023749455337690566
1868-0,13,2.4660912453760707E-6
1869-0,13,3.175611305176239E-6
1870-0,13,0.044686085972850564
1871-0,13,0.028892592592592567
1872-0,13,0.025805770584095642
1873-0,13,2.4703557312252897E-6
1874-0,13,0.007584028304270894
1875-0,13,0.024850505050504977
1876-0,13,3.6192544335866766E-6
1877-0,13,2.24064530584808E-6
1878-0,13,3.1426775612822087E-6
1879-0,13,0.009302473050095095
1880-0,13,0.009211831385051342
1881-0,13,0.0101326211088598
1882-0,13,0.010776199804113585
1883-0,13,0.015392127848475838
1884-0,13,0.018764406325381882
1885-0,13,0.02295638516370661
1886-0,13,1.5654351909830898E-6
1887-0,13,4.640371229698365E-6
1888-0,13,1.8271514708569292E-6
1889-0,13,0.00889898053753473
1890-0,13,2.0458265139116144E-6
1891-0,13,1.5444015444015407E-6
1892-0,13,1.8171906232963793E-6
1893-0,13,1.84774575018477E-6
1894-0,13,1.5015015015014983E-6
1895-0,13,1.6110842597067784E-6
1896-0,13,1.551349674216565E-6
1897-0,13,2.025111381125957E-6
1898-0,13,0.02067058132706984
1899-0,13,0.023269417214262594
1900-0,13,0.025483671449777288
1901-0,13,1.2396181975951385E-6
1902-0,13,2.5766555011594896E-6
1903-0,13,0.01959980237154146
1904-0,13,1.3989927252378261E-6
1905-0,13,9.930486593843085E-7
1906-0,13,2.113342445589314E-4
1907-0,13,8.991188635137554E-7
1908-0,13,1.2639029322548008E-6
1909-0,13,1.7277125086385593E-6
1910-0,13,8.532423208191116E-7
1911-0,13,0.005621870209504335
1912-0,13,0.005909342688330864
1913-0,13,7.507507507507512E-6
1914-0,13,6.27352572145546E-6
1915-0,13,3.4002040122407228E-6
1916-0,13,1.191895113230037E-5
1917-0,13,0.014181431608788101
1918-0,13,4.9627791563275455E-6
1919-0,13,5.050505050505052E-6
1920-0,13,9.216589861751159E-6
1921-0,13,0.020206228956228946
1922-0,13,3.9761431411530805E-6
1923-0,13,3.474635163307846E-6
1924-0,13,3.432887058015785E-6
1925-0,13,0.018979682964947488
1926-0,13,0.009974489795918341
1927-0,13,2.6476039184537957E-6
1928-0,13,2.7894002789400222E-6
1929-0,13,2.1231422505307807E-6
1930-0,13,4.882812500000002E-6
1931-0,13,3.810975609756095E-6
1932-0,13,5.4466230936819194E-6
1934-0,13,1.0245901639344269E-5
1935-0,13,6.596306068601586E-6
1936-0,13,6.439150032195753E-6
1937-0,13,8.474576271186446E-6
1938-0,13,5.081300813008132E-6
1939-0,13,6.277463904582552E-6
1940-0,13,7.564296520423604E-6
1941-0,13,7.503714710252605E-4
1942-0,13,7.057163020465777E-6
1943-0,13,5.408328826392648E-6
1944-0,13,6.3694267515923595E-6
1945-0,13,7.993605115907278E-6
1945-1,13,2.8835063437139457E-6
1946-0,13,7.64876854826372E-7
1947-0,13,3.6913990402362433E-6
1948-0,13,4.436557231588284E-6
1949-0,13,6.622516556291394E-6
1950-0,13,4.595588235294119E-6
1951-0,13,6.184291898577616E-6
1952-0,13,4.593477262287551E-6
1953-0,13,9.534368070953406E-4
1953-1,13,2.4764735017335244E-6
1954-0,13,3.5260930888575403E-6
1955-0,13,2.8240609997175854E-6
1956-0,13,2.52461499621307E-6
1957-0,13,5.211047420531529E-6
1958-0,13,4.480286738351251E-6
1959-0,13,4.397537379067719E-6
1960-0,13,3.874467260751644E-6
1961-0,13,4.23011844331641E-6
1961-1,13,3.1816735602927094E-6
1962-0,13,3.376097231600265E-6
1963-0,13,4.208754208754206E-6
1964-0,13,7.5244544770504176E-6
1965-0,13,5.382131324004308E-6
1966-0,13,4.399472063352398E-6
1967-0,13,3.494060097833677E-6
1968-0,13,4.880429477794047E-6
1969-0,13,6.381620931716659E-6
1970-0,13,5.574136008918621E-6
1971-0,13,5.503577325261423E-6
1972-0,13,6.3451776649746225E-6
1972-1,13,1.3012361743656447E-6
1974-0,13,5.002476473501736E-4
1974-1,13,9.510223490252007E-7
1975-0,13,5.336179295624335E-6
1976-0,13,4.504504504504505E-6
1977-0,13,4.793863854266539E-6
1978-0,13,5.208333333333336E-6
1978-1,13,3.160874351313094E-4
1979-0,13,6.66666666666667E-6
1979-1,13,9.25840199981482E-7
1980-0,13,6.54450261780105E-6
1980-1,13,5.968208946404302E-5
1981-0,13,5.175983436853004E-6
1981-1,13,3.4876973073351896E-4
1982-0,13,4.319654427645788E-6
1983-0,13,4.029008863819499E-6
1984-0,13,4.458314757021846E-6
1985-0,13,5.076142131979698E-6
1986-0,13,6.188118811881192E-6
1987-0,13,6.3051702395964725E-6
1988-0,13,4.688232536333804E-6
1989-0,13,4.7846889952153125E-6
1990-0,13,6.250000000000003E-6
1991-0,13,5.885815185403181E-6
1992-0,13,4.866180048661802E-6
1993-0,13,3.646973012399707E-6
1994-0,13,3.2499187520311973E-6
1995-0,13,2.811357885858865E-6
1996-0,13,3.7778617302606724E-6
1997-0,13,3.465003465003464E-6
1998-0,13,3.1675641431738976E-6
1999-0,13,3.0618493570116343E-6
2000-0,13,2.6246719160104954E-6
2001-0,13,5.1387461459403925E-6
2002-0,13,5.537098560354376E-6
2003-0,13,4.0683482506102525E-6
2004-0,13,4.164931278633902E-6
2005-0,13,4.331046312178389E-4
2006-0,13,4.088307440719544E-6
2007-0,13,4.095004095004097E-6
2008-0,13,3.7650602409638544E-6
2009-0,13,3.97456279809221E-6
2010-0,13,3.164556962025312E-6
2011-0,13,3.431708991077556E-6
2012-0,13,3.164556962025312E-6
2013-0,13,3.2679738562091493E-6
2014-0,13,3.1357792411414194E-6
2015-0,13,3.3715441672285897E-6
2016-0,13,3.932363350373573E-6
/E:/DEV/clojure/DataAnalysis/cljs-visual/datas/topic-dists.csv,13,9.803921568627418E-5
1790-0,14,2.2727272727272763E-5
1790-1,14,1.8450184501845044E-5
1791-0,14,1.2033694344163669E-5
1792-0,14,1.1961722488038286E-5
1793-0,14,1.3037809647979151E-5
1794-0,14,8.59845227858986E-6
1795-0,14,1.2004801920768317E-5
1796-0,14,8.453085376162307E-6
1797-0,14,0.0210889929742389
1798-0,14,1.1111111111111122E-5
1799-0,14,1.5898251192368856E-5
1800-0,14,1.766784452296822E-5
1801-0,14,8.090614886731396E-6
1802-0,14,1.261034047919295E-5
1803-0,14,1.2610340479192952E-5
1804-0,14,1.240694789081887E-5
1805-0,14,9.017132551848517E-6
1806-0,14,8.984725965858047E-6
1807-0,14,1.0893246187363842E-5
1808-0,14,9.69932104752668E-6
1809-0,14,1.4265335235378048E-5
1810-0,14,9.980039920159688E-6
1811-0,14,1.0775862068965525E-5
1812-0,14,7.65110941086458E-6
1813-0,14,7.5357950263752876E-6
1814-0,14,1.12233445566779E-5
1815-0,14,0.0022785768357305083
1816-0,14,7.28715728715729E-4
1817-0,14,5.787037037037039E-6
1818-0,14,5.7471264367816125E-6
1819-0,14,5.567928730512252E-6
1820-0,14,0.0014790286975717446
1821-0,14,4.562043795620434E-6
1822-0,14,6.1576354679802985E-6
1823-0,14,4.08163265306122E-6
1824-0,14,3.1999999999999956E-6
1825-0,14,2.8224668360146702E-6
1826-0,14,3.3422459893048097E-6
1827-0,14,3.850596842510585E-6
1828-0,14,3.459010722933238E-6
1829-0,14,2.407897905128817E-6
1830-0,14,1.6756032171581724E-6
1831-0,14,3.5050823694356786E-6
1832-0,14,3.2164683177870624E-6
1833-0,14,3.239390994493028E-6
1834-0,14,1.9872813990460985E-6
1835-0,14,2.419549963706743E-6
1836-0,14,2.0703933747411953E-6
1837-0,14,2.165908598657129E-6
1838-0,14,2.108814846056509E-6
1839-0,14,1.8663680477790163E-6
1840-0,14,2.711496746203898E-6
1841-0,14,3.0674846625766794E-6
1842-0,14,2.9515938606847618E-6
1843-0,14,3.1181789834736436E-6
1844-0,14,2.6616981634282608E-6
1845-0,14,1.522070015220696E-6
1846-0,14,1.3446282102998489E-6
1847-0,14,1.5053439710973924E-6
1848-0,14,1.1558021266759106E-6
1849-0,14,3.197953309881668E-6
1850-0,14,3.05343511450381E-6
1851-0,14,1.8670649738610856E-6
1852-0,14,2.4740227610093964E-6
1853-0,14,2.4857071836937552E-6
1854-0,14,2.314279102059702E-6
1855-0,14,2.043735949315341E-6
1856-0,14,2.297266253158732E-6
1857-0,14,1.8158707100054417E-6
1858-0,14,1.4976785981728281E-6
1859-0,14,4.041013268998779E-4
1860-0,14,1.788268955650924E-6
1861-0,14,3.616636528028927E-6
1862-0,14,3.4305317324185147E-6
1863-0,14,3.9123630672926405E-6
1864-0,14,4.08163265306122E-6
1865-0,14,2.9095141111434314E-6
1866-0,14,3.4317089910775524E-6
1867-0,14,2.178649237472761E-6
1868-0,14,2.4660912453760707E-6
1869-0,14,3.175611305176239E-6
1870-0,14,2.8280542986425267E-6
1871-0,14,3.7037037037037E-6
1872-0,14,2.345765892563916E-6
1873-0,14,2.4703557312252897E-6
1874-0,14,2.527167045741717E-6
1875-0,14,2.0202020202020143E-6
1876-0,14,3.6192544335866766E-6
1877-0,14,2.24064530584808E-6
1878-0,14,3.1426775612822087E-6
1879-0,14,2.113718030014791E-6
1880-0,14,1.7711654268508637E-6
1881-0,14,1.8419598452753681E-6
1882-0,14,2.448579823702246E-6
1883-0,14,5.948505474992585E-4
1884-0,14,2.6802465826855995E-6
1885-0,14,0.003988159961338641
1886-0,14,1.5654351909830898E-6
1887-0,14,4.640371229698365E-6
1888-0,14,1.8271514708569292E-6
1889-0,14,1.8535681186283546E-6
1890-0,14,2.0458265139116144E-6
1891-0,14,1.5444015444015407E-6
1892-0,14,1.8171906232963793E-6
1893-0,14,1.84774575018477E-6
1894-0,14,0.004956456456456445
1895-0,14,1.6110842597067784E-6
1896-0,14,1.551349674216565E-6
1897-0,14,2.025111381125957E-6
1898-0,14,1.1743981209630046E-6
1899-0,14,1.0880103414844322E-4
1900-0,14,1.2370113805046984E-6
1901-0,14,0.0021085905541093305
1902-0,14,2.5766555011594896E-6
1903-0,14,1.6469038208168607E-6
1904-0,14,0.008675153889199759
1905-0,14,9.930486593843085E-7
1906-0,14,1.0514141520344847E-6
1907-0,14,8.991188635137554E-7
1908-0,14,1.2639029322548008E-6
1909-0,14,1.7277125086385593E-6
1910-0,14,0.0023046075085324203
1911-0,14,1.0219724067450165E-6
1912-0,14,9.231905465288024E-7
1913-0,14,7.507507507507512E-6
1914-0,14,0.0037703889585947318
1915-0,14,3.4002040122407228E-6
1916-0,14,1.191895113230037E-5
1917-0,14,7.0871722182849075E-6
1918-0,14,4.9627791563275455E-6
1919-0,14,5.050505050505052E-6
1920-0,14,9.216589861751159E-6
1921-0,14,0.02188973063973063
1922-0,14,0.012330019880715701
1923-0,14,0.026410701876302938
1924-0,14,0.02197391005835904
